datetime,user,passRaw,identifier,subject,dataType,encrypted,suffix,errorType,errorDetails
2025-07-15_18-15,llaplace,1,sub-3000088_all_eeg_s1_r1_e1,3000088,eeg,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000088_all_eeg_s2_r1_e1,3000088,eeg,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000088_all_eeg_s3_r1_e1,3000088,eeg,0,s3_r1,,
2025-07-15_18-15,llaplace,1,sub-3000088_all_zoom_s1_r1_e1,3000088,zoom,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000088_all_zoom_s2_r1_e1,3000088,zoom,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000088_all_zoom_s3_r1_e1,3000088,zoom,1,s3_r1,,
2025-07-15_18-15,llaplace,1,sub-3000088_arrow-alert-v1-2_psychopy_s1_r1_e1,3000088,psychopy,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000088_arrow-alert-v1-2_psychopy_s2_r1_e1,3000088,psychopy,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000088_arrow-alert-v1-2_psychopy_s3_r1_e1,3000088,psychopy,0,s3_r1,,
2025-07-15_18-15,llaplace,1,sub-3000093_all_audacity_s1_r1_e1,3000093,audacity,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000093_all_audacity_s2_r1_e1,3000093,audacity,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000093_all_digi_s1_r1_e1,3000093,digi,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000093_all_digi_s2_r1_e1,3000093,digi,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000093_all_eeg_s1_r1_e1,3000093,eeg,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000093_all_eeg_s2_r1_e1,3000093,eeg,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000093_all_zoom_s1_r1_e1,3000093,zoom,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000093_all_zoom_s2_r1_e1,3000093,zoom,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000093_arrow-alert-v1-2_psychopy_s1_r1_e1,3000093,psychopy,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000093_arrow-alert-v1-2_psychopy_s2_r1_e1,3000093,psychopy,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000095_all_audacity_s1_r1_e1,3000095,audacity,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000095_all_digi_s1_r1_e1,3000095,digi,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000095_all_eeg_s1_r1_e1,3000095,eeg,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000095_all_zoom_s1_r1_e1,3000095,zoom,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000095_arrow-alert-v1-2_psychopy_s1_r1_e1,3000095,psychopy,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000097_all_audacity_s1_r1_e1,3000097,audacity,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000097_all_audacity_s2_r1_e1,3000097,audacity,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000097_all_digi_s1_r1_e1,3000097,digi,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000097_all_digi_s2_r1_e1,3000097,digi,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000097_all_eeg_s1_r1_e1,3000097,eeg,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000097_all_eeg_s2_r1_e1,3000097,eeg,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000097_all_zoom_s1_r1_e1,3000097,zoom,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000097_all_zoom_s2_r1_e1,3000097,zoom,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000097_arrow-alert-v1-2_psychopy_s1_r1_e1,3000097,psychopy,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000097_arrow-alert-v1-2_psychopy_s2_r1_e1,3000097,psychopy,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000099_all_audacity_s1_r1_e1,3000099,audacity,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000099_all_digi_s1_r1_e1,3000099,digi,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000099_all_eeg_s1_r1_e1,3000099,eeg,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000099_all_zoom_s1_r1_e1,3000099,zoom,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000099_arrow-alert-v1-2_psychopy_s1_r1_e1,3000099,psychopy,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000100_all_audacity_s1_r1_e1,3000100,audacity,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000100_all_audacity_s2_r1_e1,3000100,audacity,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000100_all_digi_s1_r1_e1,3000100,digi,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000100_all_digi_s2_r1_e1,3000100,digi,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000100_all_eeg_s1_r1_e1,3000100,eeg,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000100_all_eeg_s2_r1_e1,3000100,eeg,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000100_all_zoom_s1_r1_e1,3000100,zoom,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000100_all_zoom_s2_r1_e1,3000100,zoom,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000100_arrow-alert-v1-2_psychopy_s1_r1_e1,3000100,psychopy,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000100_arrow-alert-v1-2_psychopy_s2_r1_e1,3000100,psychopy,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000101_all_audacity_s1_r1_e1,3000101,audacity,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000101_all_audacity_s2_r1_e1,3000101,audacity,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000101_all_digi_s1_r1_e1,3000101,digi,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000101_all_digi_s2_r1_e1,3000101,digi,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000101_all_eeg_s1_r1_e1,3000101,eeg,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000101_all_eeg_s2_r1_e1,3000101,eeg,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000101_all_zoom_s1_r1_e1,3000101,zoom,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000101_all_zoom_s2_r1_e1,3000101,zoom,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000101_arrow-alert-v1-2_psychopy_s1_r1_e1,3000101,psychopy,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000101_arrow-alert-v1-2_psychopy_s2_r1_e1,3000101,psychopy,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000102_all_audacity_s1_r1_e1,3000102,audacity,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000102_all_audacity_s2_r1_e1,3000102,audacity,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000102_all_digi_s1_r1_e1,3000102,digi,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000102_all_digi_s2_r1_e1,3000102,digi,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000102_all_eeg_s1_r1_e1,3000102,eeg,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000102_all_eeg_s2_r1_e1,3000102,eeg,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000102_all_zoom_s1_r1_e1,3000102,zoom,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000102_all_zoom_s2_r1_e1,3000102,zoom,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000102_arrow-alert-v1-2_psychopy_s1_r1_e1,3000102,psychopy,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000102_arrow-alert-v1-2_psychopy_s2_r1_e1,3000102,psychopy,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000104_all_audacity_s1_r1_e1,3000104,audacity,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000104_all_audacity_s2_r1_e1,3000104,audacity,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000104_all_digi_s1_r1_e1,3000104,digi,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000104_all_digi_s2_r1_e1,3000104,digi,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000104_all_eeg_s1_r1_e1,3000104,eeg,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000104_all_eeg_s2_r1_e1,3000104,eeg,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000104_all_zoom_s1_r1_e1,3000104,zoom,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000104_all_zoom_s2_r1_e1,3000104,zoom,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000104_arrow-alert-v1-2_psychopy_s1_r1_e1,3000104,psychopy,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000104_arrow-alert-v1-2_psychopy_s2_r1_e1,3000104,psychopy,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000105_all_audacity_s1_r1_e1,3000105,audacity,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000105_all_audacity_s2_r1_e1,3000105,audacity,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000105_all_digi_s1_r1_e1,3000105,digi,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000105_all_digi_s2_r1_e1,3000105,digi,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000105_all_eeg_s1_r1_e1,3000105,eeg,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000105_all_eeg_s2_r1_e1,3000105,eeg,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000105_all_zoom_s1_r1_e1,3000105,zoom,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000105_all_zoom_s2_r1_e1,3000105,zoom,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000105_arrow-alert-v1-2_psychopy_s1_r1_e1,3000105,psychopy,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000105_arrow-alert-v1-2_psychopy_s2_r1_e1,3000105,psychopy,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000106_all_audacity_s1_r1_e1,3000106,audacity,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000106_all_audacity_s2_r1_e1,3000106,audacity,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000106_all_digi_s1_r1_e1,3000106,digi,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000106_all_digi_s2_r1_e1,3000106,digi,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000106_all_eeg_s1_r1_e1,3000106,eeg,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000106_all_eeg_s2_r1_e1,3000106,eeg,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000106_all_zoom_s1_r1_e1,3000106,zoom,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000106_all_zoom_s2_r1_e1,3000106,zoom,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000106_arrow-alert-v1-2_psychopy_s1_r1_e1,3000106,psychopy,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000106_arrow-alert-v1-2_psychopy_s2_r1_e1,3000106,psychopy,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000109_all_audacity_s1_r1_e1,3000109,audacity,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000109_all_digi_s1_r1_e1,3000109,digi,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000109_all_eeg_s1_r1_e1,3000109,eeg,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000109_all_zoom_s1_r1_e1,3000109,zoom,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000109_arrow-alert-v1-2_psychopy_s1_r1_e1,3000109,psychopy,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000110_all_audacity_s1_r1_e1,3000110,audacity,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000110_all_audacity_s2_r1_e1,3000110,audacity,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000110_all_digi_s1_r1_e1,3000110,digi,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000110_all_digi_s2_r1_e1,3000110,digi,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000110_all_eeg_s1_r1_e1,3000110,eeg,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000110_all_eeg_s2_r1_e1,3000110,eeg,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000110_all_zoom_s1_r1_e1,3000110,zoom,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000110_all_zoom_s2_r1_e1,3000110,zoom,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000110_arrow-alert-v1-2_psychopy_s1_r1_e1,3000110,psychopy,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000110_arrow-alert-v1-2_psychopy_s2_r1_e1,3000110,psychopy,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000112_all_audacity_s1_r1_e1,3000112,audacity,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000112_all_audacity_s2_r1_e1,3000112,audacity,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000112_all_digi_s1_r1_e1,3000112,digi,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000112_all_digi_s2_r1_e1,3000112,digi,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000112_all_eeg_s1_r1_e1,3000112,eeg,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000112_all_eeg_s2_r1_e1,3000112,eeg,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000112_all_zoom_s1_r1_e1,3000112,zoom,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000112_all_zoom_s2_r1_e1,3000112,zoom,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000112_arrow-alert-v1-2_psychopy_s1_r1_e1,3000112,psychopy,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000112_arrow-alert-v1-2_psychopy_s2_r1_e1,3000112,psychopy,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000113_all_audacity_s1_r1_e1,3000113,audacity,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000113_all_audacity_s2_r1_e1,3000113,audacity,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000113_all_digi_s1_r1_e1,3000113,digi,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000113_all_digi_s2_r1_e1,3000113,digi,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000113_all_eeg_s1_r1_e1,3000113,eeg,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000113_all_eeg_s2_r1_e1,3000113,eeg,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000113_all_zoom_s1_r1_e1,3000113,zoom,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000113_all_zoom_s2_r1_e1,3000113,zoom,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000113_arrow-alert-v1-2_psychopy_s1_r1_e1,3000113,psychopy,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000113_arrow-alert-v1-2_psychopy_s2_r1_e1,3000113,psychopy,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000114_all_audacity_s1_r1_e1,3000114,audacity,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000114_all_audacity_s2_r1_e1,3000114,audacity,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000114_all_digi_s1_r1_e1,3000114,digi,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000114_all_digi_s2_r1_e1,3000114,digi,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000114_all_eeg_s1_r1_e1,3000114,eeg,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000114_all_eeg_s2_r1_e1,3000114,eeg,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000114_all_zoom_s1_r1_e1,3000114,zoom,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000114_all_zoom_s2_r1_e1,3000114,zoom,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000114_arrow-alert-v1-2_psychopy_s1_r1_e1,3000114,psychopy,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000114_arrow-alert-v1-2_psychopy_s2_r1_e1,3000114,psychopy,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000115_all_audacity_s1_r1_e1,3000115,audacity,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000115_all_audacity_s2_r1_e1,3000115,audacity,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000115_all_digi_s1_r1_e1,3000115,digi,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000115_all_digi_s2_r1_e1,3000115,digi,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000115_all_eeg_s1_r1_e1,3000115,eeg,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000115_all_eeg_s2_r1_e1,3000115,eeg,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000115_all_zoom_s1_r1_e1,3000115,zoom,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000115_all_zoom_s2_r1_e1,3000115,zoom,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000115_arrow-alert-v1-2_psychopy_s1_r1_e1,3000115,psychopy,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000115_arrow-alert-v1-2_psychopy_s2_r1_e1,3000115,psychopy,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000116_all_audacity_s1_r1_e1,3000116,audacity,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000116_all_audacity_s2_r1_e1,3000116,audacity,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000116_all_digi_s1_r1_e1,3000116,digi,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000116_all_digi_s2_r1_e1,3000116,digi,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000116_all_eeg_s1_r1_e1,3000116,eeg,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000116_all_eeg_s2_r1_e1,3000116,eeg,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000116_all_zoom_s1_r1_e1,3000116,zoom,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000116_all_zoom_s2_r1_e1,3000116,zoom,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000116_arrow-alert-v1-2_psychopy_s1_r1_e1,3000116,psychopy,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000116_arrow-alert-v1-2_psychopy_s2_r1_e1,3000116,psychopy,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000118_all_audacity_s1_r1_e1,3000118,audacity,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000118_all_audacity_s2_r1_e1,3000118,audacity,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000118_all_digi_s1_r1_e1,3000118,digi,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000118_all_digi_s2_r1_e1,3000118,digi,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000118_all_eeg_s1_r1_e1,3000118,eeg,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000118_all_eeg_s2_r1_e1,3000118,eeg,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000118_all_zoom_s1_r1_e1,3000118,zoom,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000118_all_zoom_s2_r1_e1,3000118,zoom,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000118_arrow-alert-v1-2_psychopy_s1_r1_e1,3000118,psychopy,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000118_arrow-alert-v1-2_psychopy_s2_r1_e1,3000118,psychopy,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000119_all_audacity_s1_r1_e1,3000119,audacity,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000119_all_audacity_s2_r1_e1,3000119,audacity,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000119_all_digi_s1_r1_e1,3000119,digi,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000119_all_digi_s2_r1_e1,3000119,digi,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000119_all_eeg_s1_r1_e1,3000119,eeg,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000119_all_eeg_s2_r1_e1,3000119,eeg,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000119_all_zoom_s1_r1_e1,3000119,zoom,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000119_all_zoom_s2_r1_e1,3000119,zoom,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000119_arrow-alert-v1-2_psychopy_s1_r1_e1,3000119,psychopy,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000119_arrow-alert-v1-2_psychopy_s2_r1_e1,3000119,psychopy,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000120_all_audacity_s1_r1_e1,3000120,audacity,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000120_all_digi_s1_r1_e1,3000120,digi,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000120_all_eeg_s1_r1_e1,3000120,eeg,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000120_all_zoom_s1_r1_e1,3000120,zoom,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000120_arrow-alert-v1-2_psychopy_s1_r1_e1,3000120,psychopy,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000121_all_audacity_s1_r1_e1,3000121,audacity,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000121_all_digi_s1_r1_e1,3000121,digi,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000121_all_eeg_s1_r1_e1,3000121,eeg,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000121_all_zoom_s1_r1_e1,3000121,zoom,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000121_arrow-alert-v1-2_psychopy_s1_r1_e1,3000121,psychopy,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000122_all_audacity_s1_r1_e1,3000122,audacity,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000122_all_audacity_s2_r1_e1,3000122,audacity,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000122_all_digi_s1_r1_e1,3000122,digi,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000122_all_digi_s2_r1_e1,3000122,digi,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000122_all_eeg_s1_r1_e1,3000122,eeg,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000122_all_eeg_s2_r1_e1,3000122,eeg,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000122_all_zoom_s1_r1_e1,3000122,zoom,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000122_all_zoom_s2_r1_e1,3000122,zoom,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000122_arrow-alert-v1-2_psychopy_s1_r1_e1,3000122,psychopy,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000122_arrow-alert-v1-2_psychopy_s2_r1_e1,3000122,psychopy,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000123_all_audacity_s1_r1_e1,3000123,audacity,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000123_all_audacity_s2_r1_e1,3000123,audacity,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000123_all_digi_s1_r1_e1,3000123,digi,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000123_all_digi_s2_r1_e1,3000123,digi,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000123_all_eeg_s1_r1_e1,3000123,eeg,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000123_all_eeg_s2_r1_e1,3000123,eeg,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000123_all_zoom_s1_r1_e1,3000123,zoom,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000123_all_zoom_s2_r1_e1,3000123,zoom,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000123_arrow-alert-v1-2_psychopy_s1_r1_e1,3000123,psychopy,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000123_arrow-alert-v1-2_psychopy_s2_r1_e1,3000123,psychopy,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000124_all_audacity_s1_r1_e1,3000124,audacity,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000124_all_audacity_s2_r1_e1,3000124,audacity,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000124_all_digi_s1_r1_e1,3000124,digi,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000124_all_digi_s2_r1_e1,3000124,digi,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000124_all_eeg_s1_r1_e1,3000124,eeg,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000124_all_eeg_s2_r1_e1,3000124,eeg,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000124_all_zoom_s1_r1_e1,3000124,zoom,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000124_all_zoom_s2_r1_e1,3000124,zoom,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000124_arrow-alert-v1-2_psychopy_s1_r1_e1,3000124,psychopy,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000124_arrow-alert-v1-2_psychopy_s2_r1_e1,3000124,psychopy,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000126_all_audacity_s1_r1_e1,3000126,audacity,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000126_all_audacity_s2_r1_e1,3000126,audacity,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000126_all_digi_s1_r1_e1,3000126,digi,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000126_all_digi_s2_r1_e1,3000126,digi,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000126_all_eeg_s1_r1_e1,3000126,eeg,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000126_all_eeg_s2_r1_e1,3000126,eeg,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000126_all_zoom_s1_r1_e1,3000126,zoom,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000126_all_zoom_s2_r1_e1,3000126,zoom,1,s2_r1,,
